-665.82,4281,26639
-665.44,4287,26652
-665.07,4286,26663
-664.69,4284,26672
-664.31,4283,26679
-663.93,4280,26682
-663.56,4255,26684
-663.18,4254,26684
-662.8,4253,26683
-662.41,4254,26680
-662.03,4269,26677
-661.65,4278,26674
-661.27,4283,26671
-660.88,4284,26669
-660.51,4293,26667
-660.12,4301,26666
-659.74,4269,26664
-659.36,4261,26662
-658.98,4276,26659
-658.6,4282,26654
-658.22,4286,26648
-657.83,4287,26639
-657.45,4306,26629
-657.08,4358,26617
-656.7,4346,26603
-656.32,4333,26589
-655.94,4304,26573
-655.56,4307,26557
-655.18,4305,26543
-654.8,4302,26528
-654.41,4302,26515
-654.03,4307,26503
-653.65,4320,26494
-653.26,4376,26486
-652.87,4318,26481
-652.49,4311,26477
-652.1,4312,26473
-651.71,4342,26471
-651.33,4323,26471
-650.94,4303,26473
-650.55,4309,26476
-650.16,4307,26482
-649.78,4314,26488
-649.39,4338,26495
-649,4365,26505
-648.61,4319,26516
-648.22,4299,26529
-647.83,4272,26542
-647.44,4269,26557
-647.05,4272,26572
-646.66,4276,26588
-646.28,4296,26604
-645.89,4300,26620
-645.51,4295,26636
-645.12,4294,26652
-644.73,4298,26666
-644.35,4289,26679
-643.96,4283,26690
-643.57,4286,26699
-643.19,4280,26707
-642.8,4280,26712
-642.42,4290,26717
-642.03,4280,26720
-641.65,4283,26723
-641.26,4279,26723
-640.88,4275,26722
-640.49,4266,26722
-640.11,4264,26721
-639.72,4260,26721
-639.34,4257,26719
-638.95,4250,26718
-638.57,4251,26716
-638.18,4251,26713
-637.79,4243,26710
-637.41,4229,26707
-637.02,4233,26704
-636.63,4224,26701
-636.25,4228,26699
-635.86,4237,26696
-635.47,4236,26694
-635.08,4237,26692
-634.7,4238,26690
-634.31,4240,26689
-633.92,4240,26688
-633.53,4233,26688
-633.14,4231,26688
-632.75,4224,26687
-632.36,4230,26687
-631.97,4231,26685
-631.59,4242,26684
-631.2,4255,26682
-630.82,4264,26679
-630.43,4269,26675
-630.04,4278,26671
-629.65,4284,26666
-629.26,4304,26661
-628.87,4314,26654
-628.49,4309,26646
-628.1,4301,26636
-627.71,4299,26625
-627.33,4305,26614
-626.94,4310,26601
-626.55,4331,26588
-626.16,4366,26574
-625.78,4358,26560
-625.39,4335,26545
-625,4333,26531
-624.61,4349,26516
-624.22,4376,26504
-623.83,4427,26491
-623.45,4423,26479
-623.06,4424,26469
-622.67,4413,26459
-622.29,4409,26452
-621.9,4385,26445
-621.52,4415,26440
-621.13,4402,26435
-620.73,4395,26432
-620.35,4367,26430
-619.96,4336,26429
-619.57,4318,26428
-619.18,4299,26428
-618.79,4291,26428
-618.4,4253,26429
-618.01,4236,26430
-617.62,4226,26432
-617.23,4221,26436
-616.84,4242,26440
-616.46,4241,26445
-616.07,4254,26451
-615.67,4244,26456
-615.28,4255,26464
-614.89,4267,26473
-614.5,4254,26482
-614.11,4242,26493
-613.72,4247,26505
-613.33,4233,26518
-612.94,4228,26531
-612.55,4230,26544
-612.16,4233,26557
-611.77,4265,26568
-611.38,4289,26580
-610.99,4265,26590
-610.6,4248,26598
-610.21,4230,26604
-609.82,4223,26608
-609.43,4217,26611
-609.04,4209,26614
-608.65,4212,26616
-608.26,4217,26617
-607.87,4217,26618
-607.48,4222,26619
-607.09,4227,26621
-606.7,4219,26622
-606.3,4222,26623
-605.91,4219,26625
-605.52,4218,26626
-605.13,4217,26628
-604.75,4219,26630
-604.36,4218,26632
-603.97,4223,26633
-603.58,4220,26634
-603.19,4222,26635
-602.8,4216,26635
-602.41,4218,26636
-602.01,4216,26635
-601.62,4218,26635
-601.22,4219,26633
-600.83,4224,26630
-600.44,4211,26627
-600.05,4210,26622
-599.66,4212,26617
-599.27,4207,26611
-598.88,4212,26606
-598.48,4216,26599
-598.09,4211,26592
-597.7,4218,26583
-597.31,4211,26575
-596.92,4210,26566
-596.53,4211,26558
-596.14,4204,26549
-595.75,4199,26541
-595.36,4198,26532
-594.97,4187,26524
-594.58,4188,26517
-594.2,4185,26510
-593.81,4193,26502
-593.42,4185,26496
-593.03,4179,26490
-592.64,4182,26484
-592.25,4177,26479
-591.86,4176,26476
-591.47,4182,26472
-591.09,4177,26466
-590.7,4173,26469
-590.31,4180,26471
-589.92,4179,26469
-589.54,4180,26469
-589.15,4179,26466
-588.77,4174,26462
-588.38,4176,26458
-587.99,4172,26455
-587.6,4175,26450
-587.22,4181,26445
-586.83,4176,26439
-586.44,4173,26432
