-959.33,3842.3,36072
-958.92,3861.4,36080
-958.51,3883.4,36076
-958.09,3903.8,36079
-957.66,3929.4,36079
-957.23,3945.8,36082
-956.83,3984,36091
-956.42,4015.6,36088
-956.01,4027,36089
-955.58,4023.5,36096
-955.17,4001.8,36115
-954.74,3963.7,36102
-954.33,3901,36122
-953.92,3852.5,36129
-953.52,3846.4,36120
-953.1,3849.7,36132
-952.69,3856.7,36132
-952.29,3886.6,36127
-951.86,3894,36138
-951.44,3885.1,36137
-951.02,3892.3,36134
-950.61,3925.7,36137
-950.21,3916.3,36141
-949.8,3922,36136
-949.38,3897.9,36137
-948.95,3872.5,36136
-948.53,3848.3,36123
-948.12,3836.2,36130
-947.7,3831.5,36120
-947.27,3851.2,36121
-946.85,3863.9,36111
-946.44,3882.1,36115
-946.02,3881.1,36107
-945.6,3883.5,36104
-945.2,3882.2,36104
-944.81,3848.5,36102
-944.39,3812.2,36099
-943.98,3814.2,36095
-943.57,3839.5,36088
-943.16,3837.2,36091
-942.75,3847,36091
-942.34,3863.4,36091
-941.91,3879.6,36084
-941.46,3898.3,36084
-941.04,3903.9,36072
-940.64,3878.9,36078
-940.26,3867.5,36077
-939.85,3869.5,36060
-939.43,3869.7,36062
-939.02,3849.6,36044
-938.6,3839.1,36037
-938.18,3839.4,36039
-937.76,3839.1,36022
-937.34,3849.3,35994
-936.92,3880.3,35994
-936.5,3936,35972
-936.07,3977.9,35939
-935.66,4007.7,35929
-935.25,4032.4,35906
-934.83,4042.1,35875
-934.43,4037.8,35871
-934,4050.7,35847
-933.58,4041.7,35834
-933.16,4042.9,35832
-932.76,4065.4,35831
-932.34,4090.9,35831
-931.92,4092.9,35840
-931.49,4106.4,35842
-931.08,4060.5,35840
-930.68,3999.5,35864
-930.28,3920.8,35874
-929.9,3887.6,35861
-929.5,3938.4,35880
-929.09,3971.2,35879
-928.67,3989,35865
-928.25,4032.4,35862
-927.81,4065.4,35859
-927.38,4059.1,35853
-926.96,4047,35850
-926.56,4005.2,35842
-926.14,3941.7,35844
-925.72,3880.2,35840
-925.29,3861.1,35836
-924.88,3868.1,35840
-924.48,3891.8,35850
-924.07,3917.8,35860
-923.68,3952.7,35848
-923.3,3999,35865
-922.9,4014.9,35867
-922.47,4027.5,35864
-922.04,4020.4,35867
-921.61,3989.6,35861
-921.2,3972.1,35836
-920.79,3965.2,35836
-919.99,3943.5,35794
-919.59,3964.7,35787
-919.18,3994.4,35774
-918.76,4012.4,35745
-918.35,3999.8,35744
-917.93,3973.2,35727
-917.51,3996.2,35714
-917.1,3998.5,35717
-916.68,3979.8,35702
-916.27,3964.4,35698
-915.86,3972.1,35699
-915.47,3984.2,35693
-915.07,4004.3,35687
-914.66,4034.3,35690
-914.26,4053.9,35689
-913.84,4062.8,35689
-913.44,4048.2,35686
-913.03,4006.7,35686
-912.62,3985.8,35682
-912.23,3954.4,35678
-911.83,3916.3,35668
-911.44,3891.7,35679
-911.02,3839.2,35675
-910.62,3816.6,35682
-910.2,3821.8,35688
-909.78,3842.9,35690
-909.37,3858.7,35707
-908.96,3858,35712
-908.56,3838.1,35741
-908.18,3852.8,35752
-907.75,3856.9,35760
-907.34,3840.6,35790
-906.93,3856.7,35806
-906.52,3861.4,35801
-906.13,3840.8,35820
-905.74,3817,35831
-905.32,3833.1,35814
-904.9,3861.6,35828
-904.48,3903.8,35824
-904.07,3937,35819
-903.66,3963.9,35837
-903.27,3957,35835
-902.87,3929.7,35824
-902.45,3927.8,35844
-902.04,3901,35852
-901.64,3883.6,35848
-901.24,3883.1,35865
-900.85,3875.3,35859
-900.44,3868.5,35850
-900.03,3874.5,35854
-899.61,3868.1,35848
-899.22,3856.4,35817
-898.81,3872.1,35816
-898.41,3866.9,35806
-897.99,3867.1,35780
-897.59,3874.9,35781
-897.18,3896.7,35772
-896.78,3865.6,35754
-896.36,3874.4,35759
-895.95,3880.1,35750
-895.56,3884.5,35738
-895.16,3899.5,35734
-894.75,3905.8,35748
-894.35,3901.1,35728
-893.97,3925.4,35739
-893.59,3970.4,35730
-893.21,4001.1,35715
-892.81,4007.6,35728
-892.39,3992.8,35719
-891.98,3997.1,35702
-891.58,4008.3,35703
-891.19,4005.1,35693
-890.78,3988.1,35671
-890.38,3964.4,35675
-889.97,3963,35665
-889.57,3946.4,35637
-889.18,3915.4,35647
-888.77,3882.1,35632
-888.37,3865.2,35612
-887.96,3874.1,35602
-887.57,3906.4,35595
-887.16,3936.9,35570
-886.77,3966.7,35569
-886.38,3996.7,35557
-885.97,4009.3,35532
-885.57,4008.7,35540
-885.16,4025.1,35536
-884.76,4042.3,35528
-884.37,4038.1,35539
-883.98,4039.9,35540
-883.59,4021.5,35540
-883.18,4008.4,35576
-882.78,4024.9,35590
-882.38,4058.6,35607
-881.96,4069.9,35638
-881.54,4051.6,35673
-881.12,4041.7,35700
-880.7,4054.1,35750
-880.31,4058.8,35782
-879.92,4078.4,35810
-879.51,4069.9,35860
-879.14,4056.8,35890
-878.77,4051.4,35911
-878.39,4025.8,35949
-877.98,4036.5,35956
-877.56,4048.1,35962
-877.16,4056.6,35982
-876.77,4057.3,35986
-876.37,4044.4,35973
-875.99,4021.2,35974
-875.59,4021.6,35950
-875.2,4013.5,35924
-874.8,4006.9,35903
-874.42,3996.5,35860
-874.01,3996,35816
-873.6,3966.1,35788
-873.22,3966.1,35746
-872.83,3959.2,35706
-872.44,3939.5,35684
-872.04,3937.4,35658
-871.66,3965,35639
-871.27,4010.7,35632
-870.88,4073.7,35620
-870.49,4103.5,35616
-870.1,4116.1,35626
-869.71,4095.4,35640
-869.3,4064.6,35638
-868.9,4052.8,35670
-868.49,4056.4,35685
-868.1,4054.4,35697
-867.71,4051,35729
-867.32,4025.9,35754
-866.93,3989.3,35767
-866.53,3984.1,35800
-866.14,4014.2,35820
-865.74,4060.8,35827
-865.35,4122.5,35856
-864.95,4125.2,35875
-864.56,4124.3,35875
-864.16,4120.3,35917
-863.76,4112.6,35928
-863.34,4133,35942
-862.95,4158.8,35963
-862.55,4170.9,35981
-862.16,4207.9,35980
-861.75,4230.3,36005
-861.35,4229.5,36002
-860.96,4213.7,35983
-860.56,4199,35982
-860.17,4194.2,35979
-859.77,4210.2,35949
-859.36,4205,35944
-858.96,4186.3,35927
-858.56,4179.6,35889
-858.16,4158.7,35882
-857.76,4131.2,35869
-857.35,4096.1,35839
-856.94,4083.1,35819
-856.54,4085.6,35799
-856.15,4066.8,35776
-855.75,4049.5,35764
-855.35,4050.9,35751
-854.94,4074.3,35722
-854.56,4086.7,35716
-854.16,4092.5,35698
-853.76,4099.5,35675
-853.35,4111.1,35666
-852.95,4113.7,35659
-852.56,4116.2,35634
-852.16,4116.3,35634
-851.77,4111.7,35625
-851.38,4134.4,35613
-850.98,4147.2,35611
-850.57,4159.8,35612
-850.18,4156.9,35609
-849.77,4157.3,35608
-849.38,4150.5,35602
-848.98,4161.6,35607
-848.57,4151.1,35601
-848.17,4122.2,35598
-847.77,4055.9,35599
-847.38,3987.8,35606
-847,3912.8,35598
-846.6,3840,35591
-846.21,3776,35608
-845.81,3756.8,35601
-845.42,3756.6,35590
-845.03,3776.5,35603
-844.63,3815.2,35603
-844.22,3862.5,35591
-843.82,3890.7,35592
-843.43,3884,35585
-843.04,3876.1,35566
-842.65,3898,35572
-842.24,3932.1,35559
-841.84,3962,35541
-841.44,3970.8,35539
-841.03,3948.7,35533
-840.63,3936.3,35510
-840.2,3906.5,35512
-839.79,3897.6,35504
-839.39,3901.2,35513
-839.01,3931,35518
-838.61,3964.5,35516
-838.21,3995.5,35514
-837.8,4021.8,35525
-837.37,4067.4,35534
-836.96,4091.6,35538
-836.54,4105.7,35560
-836.13,4102.8,35573
-835.75,4123.6,35586
-835.33,4167.8,35621
-834.94,4160.6,35632
-834.54,4175.5,35646
-834.15,4178.1,35676
-833.74,4195.7,35704
-833.32,4193.3,35730
-832.92,4142.3,35757
-832.51,4146.2,35780
-832.1,4143.9,35801
-831.7,4116.8,35837
-831.31,4087.3,35851
-830.91,4053.8,35861
-830.52,4069.4,35883
-830.1,4103.6,35892
-829.72,4154,35892
-829.33,4219.3,35910
-828.92,4238.2,35908
-828.52,4259.3,35899
-828.11,4283,35913
-827.69,4256.4,35911
-827.29,4206.7,35900
-826.88,4144,35915
-826.45,4108.3,35908
-826.03,4099.9,35899
-825.63,4095.5,35898
-825.26,4105.3,35899
-824.87,4139.7,35876
-824.46,4193.7,35877
-824.04,4235.1,35868
-823.62,4244.5,35846
-823.22,4242.7,35845
-822.83,4276.3,35830
-822.43,4303.9,35803
-822.01,4308.7,35798
-821.61,4294.8,35785
-821.2,4241.6,35754
-820.78,4186.5,35732
-820.37,4141.3,35722
-819.98,4134.5,35688
-819.58,4113.5,35688
-819.19,4082.3,35679
-818.78,4058.6,35648
-818.37,4051.7,35655
-817.95,4057.9,35647
-817.53,4088.4,35632
-817.14,4126,35635
-816.74,4159.8,35629
-816.35,4147.5,35604
-815.95,4119.3,35612
-815.54,4087.8,35600
-815.13,4031.6,35568
-814.72,3974.3,35566
-814.32,3921,35551
-813.92,3917.6,35523
-813.52,3926,35519
-813.12,3921.8,35499
-812.7,3904.7,35475
-812.28,3910.4,35461
-811.87,3924.5,35453
-811.53,3922.1,35428
-811.08,3898,35432
-810.71,3866.9,35414
-810.29,3832.6,35393
-809.87,3811.7,35392
-809.45,3805.1,35395
-809.06,3807.1,35380
-808.66,3812.7,35402
-808.26,3811.5,35383
-807.85,3795.7,35388
-807.43,3788.9,35378
-807.02,3786.7,35388
-806.63,3787.8,35395
-806.24,3777.8,35395
-805.86,3745.3,35388
-805.43,3724.6,35390
-805,3706.4,35391
-804.58,3718.7,35390
-804.16,3758.2,35397
-803.75,3791.5,35409
-803.34,3803.4,35403
-802.96,3813.8,35393
-802.56,3810.8,35401
-802.17,3792.8,35408
-801.75,3773.5,35400
-801.36,3738.1,35404
-800.97,3742,35409
-800.57,3748.7,35405
-800.17,3757.6,35402
-799.78,3768.5,35413
-799.38,3780.9,35406
-798.98,3794.4,35412
-798.58,3808.7,35408
-798.16,3823.4,35420
-797.75,3838,35409
-797.35,3852.2,35422
-796.95,3865.6,35413
-796.57,3877.7,35428
-796.17,3888.3,35428
-795.75,3896.9,35426
-795.32,3876,35432
-794.97,3853.7,35426
-794.54,3829.8,35435
-794.11,3828.7,35441
-793.69,3830.8,35448
-793.27,3846.3,35443
-792.86,3854.3,35468
-792.46,3866.5,35472
-792.08,3891.4,35475
-791.68,3903,35493
-791.26,3913.1,35506
-790.86,3922.8,35509
-790.47,3933.2,35533
-790.09,3939.4,35542
-789.69,3944.9,35542
-789.25,3955.5,35561
-788.83,3999.7,35558
-788.43,4024.7,35564
-788.03,4012.7,35578
-787.62,4016.4,35579
-787.2,4017.4,35568
-786.78,4023.4,35574
-786.37,4028.6,35576
-785.96,4058.7,35566
-785.55,4076.2,35569
-785.14,4066.2,35543
-784.73,4067,35526
-784.31,4083.2,35519
-783.9,4088.2,35500
-783.52,4069.8,35472
-783.12,4047.9,35456
-782.72,4009.1,35434
-782.3,3950.9,35402
-781.89,3895.5,35400
-781.5,3881.7,35379
-781.1,3877.4,35363
-780.69,3877.4,35345
-780.28,3893.3,35365
-779.88,3891.1,35331
-779.49,3910.2,35324
-779.07,3921.7,35345
-778.66,3959.6,35335
-778.25,3997.2,35346
-777.87,4032.9,35348
-777.48,4042.9,35346
-777.09,4071.4,35359
-776.69,4099.6,35365
-776.27,4099.1,35361
-775.86,4113.5,35395
-775.47,4103.1,35405
-775.08,4087.3,35414
-774.68,4089.9,35436
-774.3,4064.5,35458
-773.9,4030.7,35462
-773.49,3990,35484
-773.07,3957.1,35498
-772.65,3973.9,35491
-772.23,3962.2,35512
-771.82,3943.8,35520
-771.4,3942.7,35504
-771,3947.6,35516
-770.6,3965.4,35514
-770.22,3998.9,35511
-769.84,4058.4,35510
-769.44,4131.6,35503
-769.01,4185.5,35488
-768.59,4241.1,35480
-768.19,4244.8,35473
-767.81,4211,35453
-767.43,4189.6,35443
-767.05,4154.4,35433
-766.67,4139,35408
-766.25,4136.6,35408
-765.82,4140.2,35386
-765.4,4144.8,35360
-765,4126.8,35367
-764.59,4100.7,35368
-764.18,4057.1,35366
-763.77,4051.8,35342
